DataExtractDate,ReportPeriod,Terminal,Arrival_Departure,Domestic_International,Passenger_Count
05/01/2014 12:00:00 AM,09/01/2008 12:00:00 AM,Terminal 8,Departure,Domestic,97485
05/01/2014 12:00:00 AM,09/01/2008 12:00:00 AM,Terminal 8,Departure,International,4807
05/01/2014 12:00:00 AM,09/01/2008 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,380953
05/01/2014 12:00:00 AM,09/01/2008 12:00:00 AM,Tom Bradley International Terminal,Departure,International,327056
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Misc. Terminal,Arrival,Domestic,101
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Misc. Terminal,Departure,Domestic,43
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 1,Arrival,Domestic,398712
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 1,Departure,Domestic,398688
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 2,Arrival,Domestic,95757
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 2,Arrival,International,144776
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 2,Departure,Domestic,94651
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 2,Departure,International,160306
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 3,Arrival,Domestic,97968
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 3,Arrival,International,13630
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 3,Departure,Domestic,90660
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 3,Departure,International,41820
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 4,Arrival,Domestic,360943
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 4,Arrival,International,30893
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 4,Departure,Domestic,358346
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 4,Departure,International,45408
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 5,Arrival,Domestic,159116
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 5,Arrival,International,15241
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 5,Departure,Domestic,161437
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 5,Departure,International,26298
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 6,Arrival,Domestic,253986
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 6,Departure,Domestic,252493
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 6,Departure,International,4611
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 7,Arrival,Domestic,235803
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 7,Arrival,International,20545
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 7,Departure,Domestic,229758
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 7,Departure,International,33794
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 8,Arrival,Domestic,105202
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 8,Arrival,International,4963
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 8,Departure,Domestic,103606
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Terminal 8,Departure,International,4903
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,6301
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,381995
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,5096
05/01/2014 12:00:00 AM,10/01/2008 12:00:00 AM,Tom Bradley International Terminal,Departure,International,343448
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Misc. Terminal,Arrival,Domestic,320
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Misc. Terminal,Arrival,International,39
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Misc. Terminal,Departure,Domestic,333
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Misc. Terminal,Departure,International,31
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 1,Arrival,Domestic,359066
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 1,Departure,Domestic,361101
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 2,Arrival,Domestic,87597
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 2,Arrival,International,128014
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 2,Departure,Domestic,89389
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 2,Departure,International,146115
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 3,Arrival,Domestic,90494
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 3,Arrival,International,13239
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 3,Departure,Domestic,86254
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 3,Departure,International,49672
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 4,Arrival,Domestic,335043
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 4,Arrival,International,45093
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 4,Departure,Domestic,340434
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 4,Departure,International,48354
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 5,Arrival,Domestic,158332
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 5,Arrival,International,12190
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 5,Departure,Domestic,160763
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 5,Departure,International,24401
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 6,Arrival,Domestic,219532
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 6,Arrival,International,426
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 6,Departure,Domestic,224958
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 6,Departure,International,4639
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 7,Arrival,Domestic,205783
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 7,Arrival,International,15503
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 7,Departure,Domestic,201359
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 7,Departure,International,26085
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 8,Arrival,Domestic,92965
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 8,Arrival,International,3129
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 8,Departure,Domestic,91481
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Terminal 8,Departure,International,2898
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,4960
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,353237
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,4591
05/01/2014 12:00:00 AM,11/01/2008 12:00:00 AM,Tom Bradley International Terminal,Departure,International,288548
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Misc. Terminal,Arrival,Domestic,642
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Misc. Terminal,Departure,Domestic,89
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 1,Arrival,Domestic,394635
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 1,Departure,Domestic,391340
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 2,Arrival,Domestic,100614
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 2,Arrival,International,142034
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 2,Departure,Domestic,101793
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 2,Departure,International,155630
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 3,Arrival,Domestic,150150
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 3,Arrival,International,15045
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 3,Departure,Domestic,144365
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 3,Departure,International,52469
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 4,Arrival,Domestic,335512
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 4,Arrival,International,34976
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 4,Departure,Domestic,362857
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 4,Departure,International,34635
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 5,Arrival,Domestic,165383
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 5,Arrival,International,15209
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 5,Departure,Domestic,174597
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 5,Departure,International,35486
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 6,Arrival,Domestic,205460
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 6,Arrival,International,219
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 6,Departure,Domestic,201362
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 6,Departure,International,4755
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 7,Arrival,Domestic,223868
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 7,Arrival,International,17956
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 7,Departure,Domestic,223948
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 7,Departure,International,32016
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 8,Arrival,Domestic,98255
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 8,Arrival,International,4147
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 8,Departure,Domestic,95569
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Terminal 8,Departure,International,3939
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,5051
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,391091
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,5794
05/01/2014 12:00:00 AM,12/01/2008 12:00:00 AM,Tom Bradley International Terminal,Departure,International,336697
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Misc. Terminal,Arrival,Domestic,159
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Misc. Terminal,Arrival,International,6
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Misc. Terminal,Departure,Domestic,946
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 1,Arrival,Domestic,346898
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 1,Departure,Domestic,345208
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 2,Arrival,Domestic,86725
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 2,Arrival,International,139317
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 2,Departure,Domestic,84116
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 2,Departure,International,147354
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 3,Arrival,Domestic,127674
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 3,Arrival,International,15169
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 3,Departure,Domestic,126771
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 3,Departure,International,46668
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 4,Arrival,Domestic,341683
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 4,Arrival,International,33540
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 4,Departure,Domestic,334931
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 4,Departure,International,38005
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 5,Arrival,Domestic,150929
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 5,Arrival,International,13024
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 5,Departure,Domestic,148103
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 5,Departure,International,25624
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 6,Arrival,Domestic,169184
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 6,Departure,Domestic,164247
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 6,Departure,International,4642
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 7,Arrival,Domestic,201931
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 7,Arrival,International,20459
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 7,Departure,Domestic,192402
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 7,Departure,International,29241
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 8,Arrival,Domestic,92232
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 8,Arrival,International,4066
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 8,Departure,Domestic,91091
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Terminal 8,Departure,International,3833
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,5102
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,417811
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,4051
05/01/2014 12:00:00 AM,01/01/2009 12:00:00 AM,Tom Bradley International Terminal,Departure,International,315247
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Misc. Terminal,Arrival,Domestic,24
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Misc. Terminal,Departure,Domestic,218
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 1,Arrival,Domestic,312085
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 1,Departure,Domestic,309153
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 2,Arrival,Domestic,76069
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 2,Arrival,International,117971
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 2,Departure,Domestic,73613
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 2,Departure,International,127961
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 3,Arrival,Domestic,128747
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 3,Arrival,International,14235
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 3,Departure,Domestic,126670
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 3,Departure,International,45546
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 4,Arrival,Domestic,311103
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 4,Arrival,International,29006
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 4,Departure,Domestic,310063
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 4,Departure,International,32632
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 5,Arrival,Domestic,130776
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 5,Arrival,International,6938
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 5,Departure,Domestic,132956
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 5,Departure,International,20743
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 6,Arrival,Domestic,148483
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 6,Arrival,International,368
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 6,Departure,Domestic,148828
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 6,Departure,International,4183
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 7,Arrival,Domestic,188975
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 7,Arrival,International,13032
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 7,Departure,Domestic,190211
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 7,Departure,International,23493
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 8,Arrival,Domestic,84352
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 8,Arrival,International,4087
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 8,Departure,Domestic,81957
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 8,Departure,International,3794
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,4034
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,323443
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,3284
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Tom Bradley International Terminal,Departure,International,262667
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Misc. Terminal,Arrival,Domestic,347
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Misc. Terminal,Arrival,International,190
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Misc. Terminal,Departure,Domestic,350
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Misc. Terminal,Departure,International,259
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 1,Arrival,Domestic,382397
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 1,Departure,Domestic,387933
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 2,Arrival,Domestic,87825
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 2,Arrival,International,134164
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 2,Departure,Domestic,89400
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 2,Departure,International,144551
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 3,Arrival,Domestic,159598
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 3,Arrival,International,14609
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 3,Departure,Domestic,157899
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 3,Departure,International,55441
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 4,Arrival,Domestic,364565
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 4,Arrival,International,36102
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 4,Departure,Domestic,373300
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 4,Departure,International,36185
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 5,Arrival,Domestic,163453
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 5,Arrival,International,7868
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 5,Departure,Domestic,168288
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 5,Departure,International,25452
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 6,Arrival,Domestic,175185
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 6,Arrival,International,441
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 6,Departure,Domestic,177778
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 6,Departure,International,4803
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 7,Arrival,Domestic,230928
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 7,Arrival,International,18090
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 7,Departure,Domestic,241520
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 7,Departure,International,27282
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 8,Arrival,Domestic,105202
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 8,Arrival,International,5242
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 8,Departure,Domestic,103554
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 8,Departure,International,5341
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,3866
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,387431
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,4391
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Tom Bradley International Terminal,Departure,International,290865
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Misc. Terminal,Arrival,Domestic,91
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Misc. Terminal,Arrival,International,120
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Misc. Terminal,Departure,Domestic,63
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Misc. Terminal,Departure,International,163
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 1,Arrival,Domestic,380872
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 1,Departure,Domestic,387229
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 2,Arrival,Domestic,95027
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 2,Arrival,International,134410
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 2,Departure,Domestic,94024
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 2,Departure,International,147223
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 3,Arrival,Domestic,153402
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 3,Arrival,International,13321
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 3,Departure,Domestic,158064
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 3,Departure,International,56512
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 4,Arrival,Domestic,377521
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 4,Arrival,International,36807
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 4,Departure,Domestic,377533
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 4,Departure,International,36245
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 5,Arrival,Domestic,155998
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 5,Arrival,International,7078
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 5,Departure,Domestic,162920
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 5,Departure,International,26050
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 6,Arrival,Domestic,153379
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 6,Arrival,International,213
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 6,Departure,Domestic,136776
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 6,Departure,International,4505
